model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501203,3,0,0.2636,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_003_seed_1501203
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501204,4,0,0.2371,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_004_seed_1501204
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501205,5,0,0.2512,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_005_seed_1501205
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501206,6,0,0.2482,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_006_seed_1501206
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501207,7,0,0.2302,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_007_seed_1501207
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501208,8,0,0.2324,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_008_seed_1501208
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501209,9,0,0.2228,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_009_seed_1501209
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501210,10,0,0.2391,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_010_seed_1501210
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501211,11,0,0.246,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_011_seed_1501211
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501212,12,0,0.2602,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_012_seed_1501212
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501213,13,0,0.2478,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_013_seed_1501213
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501214,14,0,0.2524,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_014_seed_1501214
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501215,15,0,0.2625,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_015_seed_1501215
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501216,16,0,0.2438,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_016_seed_1501216
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501217,17,0,0.2573,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_017_seed_1501217
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501218,18,0,0.2636,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_018_seed_1501218
voter,0.3183098861837907,rho_1_over_pi,0.32,32,5.0,12,3000,1501219,19,0,0.2601,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_5/steps_3000/realization_019_seed_1501219
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501300,0,0,0.261,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_000_seed_1501300
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501301,1,0,0.251,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_001_seed_1501301
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501302,2,0,0.2583,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_002_seed_1501302
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501303,3,0,0.2495,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_003_seed_1501303
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501304,4,0,0.2404,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_004_seed_1501304
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501305,5,0,0.2397,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_005_seed_1501305
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501306,6,0,0.2434,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_006_seed_1501306
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501307,7,0,0.2563,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_007_seed_1501307
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501308,8,0,0.2534,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_008_seed_1501308
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501309,9,0,0.328,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_009_seed_1501309
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501310,10,0,0.2522,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_010_seed_1501310
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501311,11,0,0.2467,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_011_seed_1501311
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501312,12,0,0.2518,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_012_seed_1501312
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501313,13,0,0.244,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_013_seed_1501313
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501314,14,0,0.2512,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_014_seed_1501314
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501315,15,0,0.2398,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_015_seed_1501315
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501316,16,0,0.2519,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_016_seed_1501316
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501317,17,0,0.2305,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_017_seed_1501317
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501318,18,0,0.2444,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_018_seed_1501318
voter,0.3183098861837907,rho_1_over_pi,0.32,32,6.0,13,3000,1501319,19,0,0.2497,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_6/steps_3000/realization_019_seed_1501319
