model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201402,2,0,0.1735
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201403,3,0,0.1748
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201404,4,0,0.1735
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201405,5,0,0.1759
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201406,6,0,0.179
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201407,7,0,0.1802
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201408,8,0,0.1733
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201409,9,0,0.1874
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201410,10,0,0.1674
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201411,11,0,0.1817
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201412,12,0,0.1759
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201413,13,0,0.1706
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201414,14,0,0.1827
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201415,15,0,0.1758
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201416,16,0,0.1684
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201417,17,0,0.1838
voter,0.3183098861837907,rho_1_over_pi,32,4.2,14,3000,2201418,18,0,0.178
