model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr
voter,rho_2,1.0,1440,20,0.21110529617224688,0.0999768209810443,0.022355496788794223,0.91275,0.12579223942676274,0.028127999840017064
voter,rho_2,1.0,1450,20,0.1513690936764755,0.07934750462337838,0.01774264141828529,0.9422499999999999,0.0929310900613998,0.020780023460044504
voter,rho_2,1.0,1460,20,0.18292222306817263,0.08666067364244737,0.01937791572404366,0.932,0.10470673330784415,0.023413137337828092
voter,rho_2,1.0,1470,20,0.18459112233530756,0.10377186066351525,0.023204093459525652,0.9355,0.10523663810669742,0.02353162765301202
voter,rho_2,1.0,1480,20,0.18829988608414633,0.10356288014479156,0.02315736399494172,0.9404999999999999,0.10269980525784846,0.022964374583253944
voter,rho_2,1.0,1490,20,0.18242644994033774,0.09826176348727707,0.02197199827465583,0.9352499999999999,0.1084605342970428,0.024252512756413505
voter,rho_2,1.0,1500,20,0.21754477702184216,0.10232941133809496,0.022881551984951804,0.9257500000000001,0.10778769642217984,0.024102061633810498
voter,rho_2,1.0,1510,20,0.2126259189923101,0.10847427339803002,0.024255584912789223,0.9502499999999999,0.04910384404504397,0.010979953324126655
voter,rho_2,1.0,1520,20,0.21657569752982217,0.10599098728296615,0.023700305256702803,0.945,0.10251829105091441,0.022923786772695295
voter,rho_2,1.0,1530,20,0.1855938630688177,0.09882804908718178,0.02209862358426245,0.9685,0.04198511641046146,0.009388157433703378
voter,rho_2,1.0,1540,20,0.20181578964528074,0.08329410463195719,0.018625128008203637,0.9595,0.042629215334087485,0.009532182331449602
voter,rho_2,1.0,1550,20,0.19900466858901938,0.10586588305616029,0.023672331101161757,0.93625,0.06463116508310832,0.014451967859084104
voter,rho_2,1.0,1560,20,0.20893766456458146,0.10734263301537655,0.024002542430619517,0.9492499999999999,0.09184599882411863,0.0205373896832095
voter,rho_2,1.0,1570,20,0.19358657738287838,0.13609706353508963,0.030432228560256822,0.9644999999999999,0.04639234850705448,0.010373644489763469
voter,rho_2,1.0,1580,20,0.19387870611821603,0.1034654164284987,0.023135570445444658,0.96925,0.04084345112744514,0.009132873315665776
voter,rho_2,1.0,1590,20,0.20997710799757954,0.10942194435460227,0.024467490580709003,0.9705,0.04101524106963166,0.009171286714523759
voter,rho_2,1.0,1600,20,0.16954178544719994,0.10218018979159431,0.022848185032783495,0.9712500000000001,0.04080058210369063,0.009123287510541362
voter,rho_2,1.0,1610,20,0.19751412921282993,0.0736569430653218,0.016470193170889127,0.9782500000000001,0.035506161437136516,0.007939419059351888
voter,rho_2,1.0,1620,20,0.18134842958177982,0.09670916265272408,0.021624826173857494,0.92675,0.12767414577744393,0.028548806892758235
voter,rho_2,1.0,1630,20,0.20202807868919792,0.09831156528283196,0.021983134294682058,0.97575,0.03834954367394742,0.008575218656104345
voter,rho_2,1.0,1640,20,0.20639733253758888,0.07815674589268681,0.017476379671622518,0.97525,0.037231539049574616,0.008325225222178675
