model,rho_label,eta,t,va_mean,va_stdev
vicsek,rho_2,1,275,0.812292016494841,0.12517966894973098
vicsek,rho_2,1,300,0.8075813868339603,0.17797376906257173
vicsek,rho_2,1,325,0.8375646805627907,0.14047708219459612
vicsek,rho_2,1,350,0.8468901879905139,0.15090729415414736
vicsek,rho_2,1,375,0.8520466571934714,0.11439782303433105
vicsek,rho_2,1,400,0.8525111529931619,0.09533324786268702
vicsek,rho_2,1,425,0.8534362469394531,0.12727394118330365
vicsek,rho_2,1,450,0.8738152360301675,0.0970084921368114
vicsek,rho_2,1,475,0.8988856724042154,0.05403133960422995
vicsek,rho_2,1,500,0.9081813351456894,0.04466359274236565
vicsek,rho_2,1,525,0.9211005484242326,0.019311191777156133
vicsek,rho_2,1,550,0.9292994947500448,0.024884085542189162
vicsek,rho_2,1,575,0.923474347914666,0.03314305472386139
vicsek,rho_2,1,600,0.930861106597639,0.012469749126906297
vicsek,rho_2,2,0,0.06077378162831678,0.0431414756967818
vicsek,rho_2,2,25,0.3786155462780129,0.10826858463127939
vicsek,rho_2,2,50,0.46722308552483777,0.12797994183779976
vicsek,rho_2,2,75,0.5083580194734928,0.04957500306128261
vicsek,rho_2,2,100,0.6413360321035402,0.06452881562225257
vicsek,rho_2,2,125,0.7261277037231911,0.015553614728084973
vicsek,rho_2,2,150,0.7797184994258303,0.0047079285821255736
vicsek,rho_2,2,175,0.7888067920866866,0.030767522682062048
vicsek,rho_2,2,200,0.7700017725556004,0.003295480575880527
vicsek,rho_2,2,225,0.7596488768377773,0.03365063337587267
vicsek,rho_2,2,250,0.763522621233864,0.06670786817140813
vicsek,rho_2,2,275,0.7488587256793919,0.022743115171821888
vicsek,rho_2,2,300,0.746174436612088,0.06427044561183556
vicsek,rho_2,2,325,0.7329177374469923,0.018418512224740488
vicsek,rho_2,2,350,0.768311147133459,0.0262078681447108
vicsek,rho_2,2,375,0.7489048824907322,0.038560278037165344
vicsek,rho_2,2,400,0.7440332335568586,0.03914252454274797
vicsek,rho_2,2,425,0.7033749925283627,0.122327646990264
vicsek,rho_2,2,450,0.660543446484271,0.07339633939207035
vicsek,rho_2,2,475,0.5739176324413199,0.1999173979679662
vicsek,rho_2,2,500,0.6076258194390994,0.1984485162360196
vicsek,rho_2,2,525,0.6885632202311944,0.10529807227268644
vicsek,rho_2,2,550,0.7125058621679726,0.02264336369818539
vicsek,rho_2,2,575,0.7582011792283395,0.025870258257371805
vicsek,rho_2,2,600,0.6846227162684461,0.0866182815581382
vicsek,rho_2,3,0,0.0571326539526625,0.028727396841646862
vicsek,rho_2,3,25,0.15659460489791435,0.04929189787731882
vicsek,rho_2,3,50,0.21903714645329186,0.11504546428796192
vicsek,rho_2,3,75,0.23115608968867307,0.006317629855843096
vicsek,rho_2,3,100,0.13394375092331204,0.08228655382116097
vicsek,rho_2,3,125,0.25897284399561765,0.03510570255853024
vicsek,rho_2,3,150,0.14553500730288682,0.047573235861033084
vicsek,rho_2,3,175,0.29146859603769476,0.09424237455216809
vicsek,rho_2,3,200,0.3306031011681773,0.10106731799857256
vicsek,rho_2,3,225,0.33390980906549944,0.06207707863369421
vicsek,rho_2,3,250,0.3725293913975503,0.07019471881495169
vicsek,rho_2,3,275,0.4564062706566528,0.07599883849980464
vicsek,rho_2,3,300,0.523161725361974,0.0641528192178078
vicsek,rho_2,3,325,0.513009305583739,0.04753870799081359
vicsek,rho_2,3,350,0.5000399136139433,0.0845324110841587
vicsek,rho_2,3,375,0.4949109105819595,0.023930819069815246
vicsek,rho_2,3,400,0.482558277499638,0.038142599677076935
vicsek,rho_2,3,425,0.49932666805873577,0.04516728925557134
