model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
vicsek,8.0,rho_8,800,0.1,1,3000,1160117,17,0,16.1753
vicsek,8.0,rho_8,800,0.1,1,3000,1160118,18,0,11.5228
vicsek,8.0,rho_8,800,0.1,1,3000,1160119,19,0,13.6981
vicsek,8.0,rho_8,800,0.15,2,3000,1160200,0,0,11.836
vicsek,8.0,rho_8,800,0.15,2,3000,1160201,1,0,11.424
vicsek,8.0,rho_8,800,0.15,2,3000,1160202,2,0,12.9929
vicsek,8.0,rho_8,800,0.15,2,3000,1160203,3,0,16.6288
vicsek,8.0,rho_8,800,0.15,2,3000,1160204,4,0,14.9871
vicsek,8.0,rho_8,800,0.15,2,3000,1160205,5,0,12.1553
vicsek,8.0,rho_8,800,0.15,2,3000,1160206,6,0,13.4398
vicsek,8.0,rho_8,800,0.15,2,3000,1160207,7,0,13.7464
vicsek,8.0,rho_8,800,0.15,2,3000,1160208,8,0,13.22
vicsek,8.0,rho_8,800,0.15,2,3000,1160209,9,0,12.3625
vicsek,8.0,rho_8,800,0.15,2,3000,1160210,10,0,10.9601
vicsek,8.0,rho_8,800,0.15,2,3000,1160211,11,0,13.3156
vicsek,8.0,rho_8,800,0.15,2,3000,1160212,12,0,11.1809
vicsek,8.0,rho_8,800,0.15,2,3000,1160213,13,0,11.6544
vicsek,8.0,rho_8,800,0.15,2,3000,1160214,14,0,13.044
vicsek,8.0,rho_8,800,0.15,2,3000,1160215,15,0,10.8885
vicsek,8.0,rho_8,800,0.15,2,3000,1160216,16,0,13.0269
vicsek,8.0,rho_8,800,0.15,2,3000,1160217,17,0,17.6291
vicsek,8.0,rho_8,800,0.15,2,3000,1160218,18,0,10.8072
vicsek,8.0,rho_8,800,0.15,2,3000,1160219,19,0,12.4519
vicsek,8.0,rho_8,800,0.2,3,3000,1160300,0,0,11.9204
vicsek,8.0,rho_8,800,0.2,3,3000,1160301,1,0,13.2035
vicsek,8.0,rho_8,800,0.2,3,3000,1160302,2,0,9.9913
vicsek,8.0,rho_8,800,0.2,3,3000,1160303,3,0,14.3659
vicsek,8.0,rho_8,800,0.2,3,3000,1160304,4,0,13.628
vicsek,8.0,rho_8,800,0.2,3,3000,1160305,5,0,13.623
vicsek,8.0,rho_8,800,0.2,3,3000,1160306,6,0,12.9185
vicsek,8.0,rho_8,800,0.2,3,3000,1160307,7,0,13.0973
vicsek,8.0,rho_8,800,0.2,3,3000,1160308,8,0,13.1809
vicsek,8.0,rho_8,800,0.2,3,3000,1160309,9,0,14.6529
vicsek,8.0,rho_8,800,0.2,3,3000,1160310,10,0,12.3389
vicsek,8.0,rho_8,800,0.2,3,3000,1160311,11,0,13.4102
vicsek,8.0,rho_8,800,0.2,3,3000,1160312,12,0,15.5507
vicsek,8.0,rho_8,800,0.2,3,3000,1160313,13,0,11.3414
vicsek,8.0,rho_8,800,0.2,3,3000,1160314,14,0,13.9012
vicsek,8.0,rho_8,800,0.2,3,3000,1160315,15,0,11.3826
vicsek,8.0,rho_8,800,0.2,3,3000,1160316,16,0,13.0895
vicsek,8.0,rho_8,800,0.2,3,3000,1160317,17,0,14.8871
vicsek,8.0,rho_8,800,0.2,3,3000,1160318,18,0,13.1012
vicsek,8.0,rho_8,800,0.2,3,3000,1160319,19,0,12.0426
vicsek,8.0,rho_8,800,0.3,4,3000,1160400,0,0,12.5058
vicsek,8.0,rho_8,800,0.3,4,3000,1160401,1,0,15.2371
vicsek,8.0,rho_8,800,0.3,4,3000,1160402,2,0,13.3891
vicsek,8.0,rho_8,800,0.3,4,3000,1160403,3,0,11.9287
vicsek,8.0,rho_8,800,0.3,4,3000,1160404,4,0,16.0051
vicsek,8.0,rho_8,800,0.3,4,3000,1160405,5,0,13.4811
vicsek,8.0,rho_8,800,0.3,4,3000,1160406,6,0,12.0673
vicsek,8.0,rho_8,800,0.3,4,3000,1160407,7,0,13.4951
vicsek,8.0,rho_8,800,0.3,4,3000,1160408,8,0,13.9647
vicsek,8.0,rho_8,800,0.3,4,3000,1160409,9,0,15.6686
vicsek,8.0,rho_8,800,0.3,4,3000,1160410,10,0,15.9973
vicsek,8.0,rho_8,800,0.3,4,3000,1160411,11,0,14.3016
vicsek,8.0,rho_8,800,0.3,4,3000,1160412,12,0,14.4154
vicsek,8.0,rho_8,800,0.3,4,3000,1160413,13,0,16.7084
vicsek,8.0,rho_8,800,0.3,4,3000,1160414,14,0,13.0427
vicsek,8.0,rho_8,800,0.3,4,3000,1160415,15,0,12.1168
vicsek,8.0,rho_8,800,0.3,4,3000,1160416,16,0,13.1671
vicsek,8.0,rho_8,800,0.3,4,3000,1160417,17,0,11.8285
vicsek,8.0,rho_8,800,0.3,4,3000,1160418,18,0,11.8948
